ndb_no	shrt_desc	energy_kcal	nutval
43536	BABYFOOD,DSSRT,PEACH YOGURT	0.0842572	3.18237
7258	LOUIS RICH,TURKEY (HONEY RSTD,FAT FREE)	0.113082	3.18422
6419	SOUP,CHICK NOODLE,CND,PREP W/ EQ VOLUME H2O	0.0277162	3.18456
25012	SNACKS,SWT POTATO CHIPS	0.549889	3.18485
10169	PORK,CURED,SHLDR,ARM PICNIC,LN,RSTD	0.18847	3.18646
6158	SOUP,TOMATO BISQUE,CND,COND	0.10643	3.18741
17208	VEAL,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD	0.115299	3.18799
14624	COFFEE SUB,RSTD GRAIN BEV,NAT TOUCH KAFFREE ROMA,PDR	0.396896	3.18861
12160	COTTONSEED KRNLS,RSTD (GLANDLESS)	0.560976	3.1895
17339	GAME MEAT,ELK,GROUND,CKD,PAN-BROILED	0.213969	3.19088
35040	FISH,HERRING EGGS,PACIFIC,DRY (ALASKA NATIVE)	0.345898	3.19394
35053	MOUSE NUTS,SEEDLINGS (ALASKA NATIVE)	0.115299	3.19406
10027	PORK,FRSH,LOIN,WHL,LN,CKD,RSTD	0.231707	3.19533
43396	CHEESE,COTTAGE,LOWFAT,1% MILKFAT,W/VEG	0.0742794	3.1957
35141	MUTTON,CKD,RSTD (NAVAJO)	0.259423	3.19707
10224	PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,RAW	0.184035	3.20031
19191	PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ 2% MILK	0.118625	3.20149
23077	BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,ALL GRDS,CKD,GRILLED	0.231707	3.20159
21264	TACO BELL,BEAN BURRITO	0.226164	3.20221
13067	BEEF,FLANK,STEAK,LN & FAT,0" FAT,CHOIC,CKD,BRLD	0.223947	3.20281
22928	BURRITO,BF & BEAN,MICROWAVED	0.330377	3.20286
31013	CAMPBELL SOUP COMPANY,V8 VEG JUC,SPICY HOT V8	0.0232816	3.20358
8561	CEREALS,KASHI GO LN HOT CRL,HEARTY HONEY & CINN,DRY	0.40133	3.20511
16245	SILK VERY VANILLA,SOYMILK	0.0587583	3.20531
6055	SOUP,SCOTCH BROTH,CND,COND	0.0731707	3.20634
11844	POTATOES,SCALLPD,HOME-PREPARED W/MARGARINE	0.097561	3.20641
11609	BEETS,PICKLED,CND,SOL&LIQUIDS	0.0720621	3.20661
36603	RESTAURANT,CHINESE,BF & VEG	0.116408	3.20732
14428	SHAKE,FAST FD,STRAWBERRY	0.125277	3.20919
3157	BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR	0.0720621	3.20979
19113	SYRUPS,TABLE BLENDS,PANCAKE,W/BUTTER	0.32816	3.21089
9232	PASSION-FRUIT JUC,PURPLE,RAW	0.056541	3.21144
13598	BEEF,SHLDR TOP BLADE STK,BNLES,LN & FAT,0" ,ALL GRDS,CKD,G	0.232816	3.21268
4624	MARGARINE-LIKE,VEG OIL SPRD,FAT FREE,LIQ,W/ SALT	0.0476718	3.21304
23517	BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 1/4" FAT,ALL GRDS,CKD,BRSD	0.209534	3.21317
16529	WORTHINGTON FRIPATS,FRZ,UNPREP	0.231707	3.21332
16410	SOYBEANS,MATURE SEEDS,RSTED,NO SALT ADDED	0.522173	3.21494
19332	PUDDINGS,LEMON,DRY MIX,REG	0.402439	3.21519
7203	OSCAR MAYER,BOLOGNA (FAT FREE)	0.0875831	3.21615
6740	SOUP,CHICK VEG,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND	0.0443459	3.21851
22901	TORTELLINI,PASTA W/ CHS FILLING,FRESH-REFRIGERATED	0.340355	3.21859
21262	TACO BELL,SOFT TACO W/ CHICK	0.223947	3.21965
8539	CEREALS RTE,KASHI ORGANIC PROMISE CINN HARVEST	0.37694	3.22128
15156	ABALONE,MXD SP,CKD,FRIED	0.209534	3.22201
13470	BEEF,SHRT LOIN,PRTRHS STEAK,LN,0" FAT,SEL,CKD,BRLD	0.215078	3.22231
20027	CORNSTARCH	0.422395	3.22271
9043	BLACKBERRY JUC,CND	0.0421286	3.22277
19219	PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK	0.115299	3.224
6024	SOUP,CHICK VEG,CHUNKY,CND,RTS	0.0764967	3.22472
13355	BEEF,CURED,PASTRAMI	0.162971	3.22615
23515	BEEF,CHUCK,CLOD RST,LN ONLY,TO 1/4" FAT,ALL GRDS,CKD,RSTD	0.191796	3.22689
17129	VEAL,SHLDR,BLADE,LN&FAT,CKD,BRSD	0.249446	3.22874
10859	PRK,FRSH,TOP LOIN (CHPS),BNLESS,ENHCD,LN & FAT,CKD,PAN-BRLD	0.210643	3.22995
14639	RICE DRK,UNSWTND,W/ ADDED CA,VITAMINS A & D	0.0521064	3.23049
13423	BEEF,RND,TIP RND,RST,LN & FAT,0" FAT,SEL,CKD,RSTD	0.200665	3.23167
13285	BEEF,CHUCK,UND BL POT RST,BNLESS,LN,0" FAT,ALL GRDS,CKD	0.239468	3.23277
12663	PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT	0.494457	3.23363
3075	BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR	0.0698448	3.23385
9144	JACKFRUIT,RAW	0.105322	3.23406
6425	SOUP,CHICK VEG,CND,PREP W/ EQ VOLUME H2O	0.0343681	3.2342
13879	BEEF,RND,EYE OF RND,RST,LN & FAT,1/8" FAT,CHOIC,RAW	0.191796	3.23496
22917	BURRITO,BF & BEAN,FRZ	0.264967	3.23599
5125	CHICKEN,STEWING,MEAT ONLY,RAW	0.16408	3.23713
3959	BABYFOOD,MSHD CHEDDAR POTATOES&BROCCOLI,TODDLER	0.0532151	3.23718
9217	ORANGE-GRAPEFRUIT JUC,CND,UNSWTND	0.0476718	3.23729
17115	VEAL,RIB,LN,CKD,RSTD	0.196231	3.23732
23044	BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,SEL,CKD,GRILLED	0.235033	3.2374
43057	CANDIES,GUM DROPS,DIETETIC OR LO CAL (SORBITOL)	0.179601	3.23803
13899	BEEF,RND,TOP RND,LN&FAT,1/8"FAT,SEL,CKD,BRSD	0.249446	3.23971
6248	SOUP,OYSTER STEW,CND,PREP W/ EQ VOLUME MILK	0.0609756	3.24005
19873	FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE	0.0232816	3.24122
13958	BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0" FAT,SEL,RAW	0.174058	3.24228
9054	BLUEBERRIES,FRZ,UNSWTND	0.056541	3.24299
17153	GAME MEAT,BEEFALO,COMP OF CUTS,CKD,RSTD	0.208426	3.24317
13399	BEEF,RND,BTTM RND,RST,LN & FAT,0" FAT,ALL GRDS,CKD,RSTD	0.207317	3.24464
6006	SOUP,BEAN W/ FRANKFURTERS,CND,COND	0.157428	3.24502
5207	TURKEY,FRYER-ROASTERS,DK MEAT,MEAT&SKN,RAW	0.143016	3.24625
5316	DUCK,YNG DUCKL,DOM,WH PEKIN,BRST,MEAT,BNLESS,CKD WO/SKN,BRLD	0.155211	3.24666
22957	TKY,STUFFING,MSHD POTATO W/GRAVY,ASSORTED VEG,FRZ,MICROWAVE	0.141907	3.24825
15195	DRUM,FRESHWATER,CKD,DRY HEAT	0.169623	3.24909
6528	SOUP,CHICK NOODLE,DRY,MIX,PREP W/ H2O	0.0254989	3.25013
35199	PLAINS PRICKLYPEAR,BRLD (NORTHERN PLAINS INDIANS)	0.100887	3.25018
13364	BEEF,COMP OF RTL CUTS,LN,0" FAT,ALL GRDS,CKD	0.233925	3.25168
43514	FROZEN NOVELTIES,ICE TYPE,POP,W/ LO CAL SWTNR	0.0266075	3.25422
6128	SOUP,CHICK NOODLE,DRY,MIX	0.41796	3.25611
21061	FAST FOODS,BURRITO,W/BNS&CHS	0.225055	3.25626
13065	BEEF,FLANK,STEAK,LN & FAT,0" FAT,CHOIC,RAW	0.182927	3.25723
13165	BEEF,BRISKET,FLAT HALF,LN & FAT,0" FAT,CHOIC,CKD,BRSD	0.245011	3.25757
3293	BABYFOOD,PLUMS,BANANAS&RICE,STR	0.0631929	3.25805
36608	CRACKER BARREL,GRILLED SIRLOIN STEAK	0.223947	3.25821
21299	FST FD, PZZA CHN, 14" PZZA, CHS TPPING, REG CRUST	0.292683	3.2591
25032	SNACKS,GRANOLA BAR,KASHI GOLEAN,CHEWY,MXD FLAVORS	0.432373	3.26006
13499	BEEF,CHK,UND BL CNTR STK,BNLESS,DEN CUT,LN,0" FA, SEL, RAW	0.174058	3.26014
17183	GAME MEAT,SQUIRREL,RAW	0.133038	3.26077
20068	TAPIOCA,PEARL,DRY	0.396896	3.26143
6414	CAMPBELL'S CHUNKY SOUPS,HEARTY BEAN 'N' HAM SOUP	0.0820399	3.26217
36013	RESTAURANT,FAMILY STYLE,SIRLOIN STEAK	0.206208	3.26247
21283	PAPA JOHN'S 14" CHS PIZZA,ORIGINAL CRUST	0.288248	3.26252
10917	PORK,CURED,HAM -- H2O ADDED,WHL,BNLESS,LN & FAT,HTD,RSTD	0.13969	3.26383
19891	FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS	0.0631929	3.26468
18501	KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,MXD BERRY	0.4102	3.26504
43327	PORK,CURED,HAM,BNLESS,LO NA,EX LN (APPROXIMATLY 5% FAT),RSTD	0.160754	3.26538
19023	GRANOLA BARS,OATS,FRUITS&NUT	0.440133	3.26576
19169	EGG CUSTARDS,DRY MIX	0.454545	3.26638
7060	LUXURY LOAF,PORK	0.156319	3.2666
23098	BEEF,CHUCK,UND BL STEAK,BNLS,LN,0" FAT,ALL GRDS,CKD,BRSD	0.242794	3.26679
13893	BEEF,RND,TOP RND STEAK,LN & FAT,1/8" FAT,ALL GRDS,CKD,BRLD	0.226164	3.26747
10052	PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW	0.186253	3.26904
18235	CRACKERS,WHOLE-WHEAT	0.473392	3.26937
10034	PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,BRLD	0.213969	3.27167
19330	PUDDINGS,LEMON,DRY MIX,INST	0.419069	3.2724
15040	HERRING,ATLANTIC,CKD,DRY HEAT	0.225055	3.27531
22247	MACARONI & CHS,CND ENTREE	0.0909091	3.27648
21266	TACO BELL,BURRITO SUPREME W/ CHICK	0.198448	3.27833
10199	PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BNLESS,LN,RAW	0.168514	3.28116
9281	PLUMS,CND,PURPLE,H2O PK,SOL&LIQUIDS	0.0454545	3.28142
13480	BEEF,SHRT LOIN,T-BONE STEAK,LN,0" FAT,ALL GRDS,CKD,BRLD	0.209534	3.28311
6065	SOUP,TURKEY NOODLE,CND,COND	0.0609756	3.28373
15046	MACKEREL,ATLANTIC,RAW	0.227273	3.28395
27032	CAMPBELL,CAMPBELL'S RED & WHITE,LENTIL SOUP,COND	0.12306	3.28477
10050	PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRLD	0.206208	3.28518
17117	VEAL,SHLDR,WHL (ARM&BLD),LN&FAT,CKD,BRSD	0.252772	3.28683
13446	BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,0" FAT,CHOIC,CKD,BRLD	0.227273	3.28701
10925	PORK,CURED,HAM W/ NAT JUICS,SLCE,BNE-IN,LN & FAT,HTD,PAN-BRL	0.199557	3.28737
18013	BISCUITS,PLN OR BTTRMLK,REFR DOUGH,LOWER FAT,BKD	0.332594	3.28858
13451	BEEF,TOP SIRLOIN,STEAK,LN & FAT,0" FAT,ALL GRDS,CKD,BRLD	0.235033	3.28873
6123	GRAVY,ONION,DRY,MIX	0.356984	3.28891
18453	CAKE,YELLOW,DRY MIX,LIGHT	0.447894	3.28925
13902	BEEF,RND,TOP RND,STEAK,LN & FAT,1/8" FAT,PRIME,CKD,BRLD	0.249446	3.28962
16215	VITASOY USA,VITASOY ORGANIC CREAMY ORIGINAL SOYMILK	0.0487805	3.29093
17086	LAMB,NZ,IMP,FRZ,SHLDR,WHL (ARM&BLD),LN,RAW	0.149667	3.29118
22938	CAMPBELL ,SPAGHETTIOS,SPAGHETTIOS PLUS CA	0.0742794	3.29717
10909	PORK,CURED,HAM -- H2O ADDED,WHL,BNLESS,LN & FAT,UNHTD	0.134146	3.29729
21402	MCDONALD'S,PREMIUM GRILLED CHICK CLASSIC SNDWCH	0.202882	3.29794
18396	ROLLS,DINNER,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK	0.350333	3.29821
21053	FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHS&EGG	0.0521064	3.29828
15082	SALMON,COHO,WILD,CKD,MOIST HEAT	0.203991	3.29828
16515	WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP	0.136364	3.29855
43539	BABYFOOD,DSSRT,BANANA YOGURT,STR	0.0875831	3.30086
11402	POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,UNPREP	0.162971	3.30129
16219	VITASOY USA,VITASOY LT VANILLA SOYMILK	0.0332594	3.30318
19709	PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT	0.409091	3.3048
10134	PORK,CURED,HAM,BNLESS,EX LN (APPROX 5% FAT),RSTD	0.160754	3.30505
13358	BEEF,CURED,SMOKED,CHOPD BF	0.14745	3.30582
11403	POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,OVEN HTD	0.181818	3.30726
12163	PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT	0.494457	3.30832
13023	BEEF,BRISKET,WHL,LN,ALL GRDS,RAW	0.17184	3.30911
14153	CARBONATED BEV,PEPPER-TYPE,CONTAINS CAFFEINE	0.0454545	3.31027
16158	HUMMUS,COMMERCIAL	0.184035	3.31049
11159	COLESLAW,HOME-PREPARED	0.0864745	3.31064
9252	PEARS,RAW	0.0643016	3.31164
17142	VEAL,GROUND,RAW	0.159645	3.31362
17088	VEAL,COMP OF RTL CUTS,LN&FAT,RAW	0.159645	3.31362
17305	LAMB,AUS,IMP,FRSH,LEG,SIRL CHOPS,BNLESS,LN,1/8"FAT,CKD,BRLD	0.208426	3.31386
20086	WHEAT FLR,WHITE,TORTILLA MIX,ENR	0.449002	3.31753
10049	PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRSD	0.230599	3.31907
20133	RICE NOODLES,DRY	0.403548	3.32018
16570	GARDENBURGER,BLACK BEAN CHIPOTLE BURGER	0.148559	3.32069
16586	GARDENBURGER,VEGGIE MEDLEY BURGER	0.149667	3.32211
3156	BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR	0.075388	3.32222
16588	MORNINGSTAR FARMS CHIK'N GRILL VEGGIE PATTIES,FRZ,UNPREAPRED	0.13082	3.32346
13411	Beef, bottom round, roast,lean only, 0" fat, choice, roasted	0.2051	3.32383
35052	MOUSE NUTS,ROOTS (ALASKA NATIVE)	0.0898004	3.32438
6556	CAMPBELL'S SEL SOUP,SPLIT PEA W/ RSTD HAM SOUP	0.0676275	3.32511
7944	TURKEY  WHITE  ROTISSERIE  DELI CUT	0.124169	3.32621
5343	CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,ROTISSERIE,	0.195122	3.32705
13350	BEEF,CURED,DRIED	0.169623	3.33154
15025	EEL,MIXED SPECIES,RAW	0.203991	3.33242
7259	LOUIS RICH,TURKEY BREAST (OVEN RSTD,FAT FREE)	0.0931264	3.3329
15207	ROE,MXD SP,CKD,DRY HEAT	0.226164	3.33341
18224	CRACKERS,RUSK TOAST	0.451219	3.33646
15142	CRAB,BLUE,CRAB CAKES	0.17184	3.33726
17309	LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8"FAT,CKD,BRLD	0.202882	3.33811
6373	CAMPBELL'S RED & WHITE,VEGETARIAN VEG SOUP,COND	0.078714	3.33854
13487	BEEF,RND,TIP RND,RST,LN & FAT,0" FAT,CHOIC,RAW	0.172949	3.33889
13384	BEEF,CHUCK,UNDER BLADE POT RST,BNLESS,LN,0" FAT,SEL,CKD,BRSD	0.239468	3.33945
6494	SOUP,ONION,DRY,MIX,PREP W/ H2O	0.0133038	3.33968
23120	BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0" FAT,CHOIC,CK	0.249446	3.3397
15042	HERRING,ATLANTIC,KIPPERED	0.240576	3.33978
5216	TURKEY,FRYER-ROASTERS,BACK,MEAT ONLY,CKD,RSTD	0.18847	3.33995
18364	TORTILLAS,RTB OR -FRY,FLR	0.345898	3.34048
19122	PUDDINGS,BANANA,DRY MIX,REG,PREP W/ 2% MILK	0.111973	3.34088
14530	WHISKEY SOUR MIX,BTLD,W/ K&NA	0.0931264	3.34339
17297	LAMB,AUS,IMP,FRSH,LEG,SHANK HALF,LN,1/8"FAT,CKD,RSTD	0.201774	3.34549
15024	DRUM,FRESHWATER,RAW	0.131929	3.34566
20117	NOODLES,JAPANESE,SOMEN,CKD	0.145233	3.34599
7246	OSCAR MAYER,WIENERS (FAT FREE HOT DOGS)	0.0809313	3.34689
17133	VEAL,SHLDR,BLADE,LN,CKD,RSTD	0.189579	3.3471
6966	SOUP,CHICK NOODLE,LO NA,CND,PREP W/ EQ VOLUME H2O	0.0277162	3.3484
18284	MUFFINS,WHEAT BRAN,DRY MIX	0.439024	3.3487
2046	MUSTARD,PREPARED,YELLOW	0.0742794	3.34897
19212	PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK	0.111973	3.34931
42185	YOGURT,FRZ,CHOC,NON-FAT MILK,W/LO CAL SWTNR	0.118625	3.35226
6451	SOUP,PEA,SPLIT W/ HAM,CND,PREP W/ EQ VOLUME H2O	0.0831486	3.35274
3076	BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR	0.0709534	3.35308
15030	GEFILTEFISH,COMM,SWT RECIPE	0.0931264	3.3548
13877	BEEF,RND,EYE OF RND,RST,LN & FAT,1/8" FAT,ALL GRDS,RAW	0.184035	3.35569
36615	DENNY'S,TOP SIRLOIN STEAK	0.201774	3.35645
6049	SOUP,PEA,GRN,CND,COND	0.138581	3.35675
5013	CHICKEN,BROILERS OR FRYERS,MEAT ONLY,RSTD	0.210643	3.35868
13398	BEEF,RND,BTTM RND,STEAK,LN & FAT,0" FAT,ALL GRDS,CKD,BRSD	0.247228	3.36134
19209	PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK	0.116408	3.36165
5074	CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT ONLY,CKD,STWD	0.187361	3.36178
7938	HAM  HONEY  SMOKED  CKD	0.135255	3.36211
9221	TANGERINE JUICE,RAW	0.0476718	3.36421
10138	PORK,CURED,HAM,EX LN (APPROX 4% FAT),CND,RSTD	0.150776	3.36436
10116	PORK,FRSH,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD	0.242794	3.3674
19187	FLAN,CARAMEL CUSTARD,DRY MIX	0.385809	3.36779
16163	MORI-NU,TOFU,SILKEN,EX FIRM	0.0609756	3.36806
6553	CAMPBELL'S SEL SOUP,SAVORY WHITE BEAN W/ RSTD HAM SOUP	0.0764967	3.36867
8163	CEREALS,CORN GRITS,WHITE,REG,QUICK,UNENR,CKD W/ H2O,W/ SALT	0.0665189	3.36896
6151	SAUCE,PLUM,READY-TO-SERVE	0.203991	3.3703
5060	CHICKEN,BROILERS OR FRYERS,BREAST,MEAT&SKN,CKD,RSTD	0.218404	3.37172
10929	PORK,CURED,HAM,RUMP,BONE-IN,LN & FAT,HTD,RSTD	0.196231	3.37321
5188	TURKEY,ALL CLASSES,DK MEAT,CKD,RSTD	0.208426	3.37333
8560	CEREALS RTE,KASHI GO LN CRUNCH!,HONEY ALMOND FLAX	0.422395	3.37358
18288	PANCAKES PLN,FRZ,RTH (INCLUDES BUTTERMILK)	0.249446	3.37401
13410	BEEF,RND,BTTM RND,STEAK,LN,0" FAT,CHOIC,CKD,BRSD	0.247228	3.37466
10059	PORK,FRSH,LOIN,SIRLOIN (ROASTS),BONE-IN,LN,CKD,RSTD	0.226164	3.37483
16204	CAMPBELL SOUP COMPANY,PACE,SPICY JALAPENO REFRIED BNS	0.0698448	3.37492
3067	BABYFOOD,DINNER,VEG&LAMB,JR	0.056541	3.37532
15119	TUNA,LT,CND IN OIL,DRND SOL	0.219512	3.37535
7217	OSCAR MAYER,HAM (40%HAM/WATER PRODUCT,SMOKED,FAT FREE)	0.0798226	3.37557
23076	BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,SEL,CKD,GRILLED	0.220621	3.37558
16110	SOYBEANS,MATURE SEEDS,RSTD,SALTED	0.522173	3.37574
13822	BEEF,CHK EYE RST,BNLESS,AMERICA'S BF RST,LN,0" FAT,CHOIC,CKD	0.210643	3.37617
20134	RICE NOODLES,COOKED	0.120843	3.37629
1114	WHEY,SWEET,FLUID	0.0299335	3.37687
19204	PUDDINGS,LEMON,DRY MIX,INST,PREP W/ 2% MILK	0.118625	3.37732
10051	PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN,CKD,RSTD	0.228381	3.37741
16596	MORNINGSTAR FARMS GRILLERS QUARTER POUND VEG BRGR,FRZ,UNPREP	0.245011	3.37826
10177	PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,PAN-FRIED	0.233925	3.37855
17061	LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4"FAT,CKD,BRLD	0.206208	3.37888
6449	SOUP,PEA,GRN,CND,PREP W/ EQ VOLUME H2O	0.0676275	3.3791
16548	MORNINGSTAR FARMS GRILLERS ORIGINAL,FRZ,UNPREP	0.236142	3.37958
19419	CORN CAKES	0.429047	3.38096
6051	SOUP,PEA,SPLIT W/ HAM,CND,COND	0.156319	3.38126
20510	NOODLES,EGG,CKD,UNENR,W/ SALT	0.152993	3.38364
19240	FROSTINGS,CHOC,CREAMY,DRY MIX	0.431264	3.38369
10217	PORK,FRSH,LOIN,SIRLOIN (ROASTS),BNLESS,LN,CKD,RSTD	0.219512	3.38446
14150	CARBONATED BEV,ORANGE	0.0532151	3.38619
13394	BEEF,RIB,SML END (RIBS 10-12),LN,0"FAT,ALL GRDS,CKD,BRLD	0.213969	3.38752
17150	GAME MEAT,BEAVER,RAW	0.161863	3.3887
6977	GRAVY,MEAT OR POULTRY,LO NA,PREP	0.0587583	3.38873
17282	LAMB,AUS,IMP,FRSH,COMP OF RTL CUTS,LN,1/8"FAT,RAW	0.157428	3.38899
17324	LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8"FAT,RAW	0.151885	3.39009
17171	GAME MEAT,HORSE,CKD,RSTD	0.194013	3.39062
19121	PUDDINGS,BANANA,DRY MIX,INST,PREP W/ 2% MILK	0.116408	3.39125
35182	ACORN STEW (APACHE)	0.105322	3.39141
22931	CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS ORIGINAL	0.0742794	3.39149
10063	PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,CKD,BRSD	0.221729	3.39225
9050	BLUEBERRIES,RAW	0.0631929	3.39245
9291	PLUMS,DRIED (PRUNES),UNCKD	0.266075	3.39256
5234	TURKEY,YOUNG HEN,MEAT ONLY,CKD,RSTD	0.194013	3.39272
6374	CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,VEG SOUP,COND	0.0875831	3.39279
17060	LAMB,DOM,CUBED FOR STEW (LEG&SHLDR),LN,1/4"FAT,CKD,BRSD	0.247228	3.3928
16516	WORTHINGTON MULTIGRAIN CUTLETS,CND,UNPREP	0.119734	3.39366
19909	SWEETENERS,SUGAR SUB,GRANULATED,BROWN	0.384701	3.39411
19222	DESSERTS,RENNIN,VANILLA,DRY MIX	0.424612	3.39484
23043	BF,CHUCK,SHLDR CLOD,TOP BLADE,STEAK,LN & FAT,0" FAT,SEL,RAW	0.184035	3.39486
19304	MOLASSES	0.321508	3.39491
10212	PORK,FRSH,LOIN,SIRLOIN (CHOPS),BNLESS,LN&FAT,CKD,BRLD	0.230599	3.39524
19231	FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK	0.114191	3.3955
10210	PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BNLESS,LN&FAT,RAW	0.160754	3.39619
10877	PORK,CURED,HAM & H2O PRODUCT,RUMP,BONE-IN,LN,HTD,RSTD	0.145233	3.39642
21370	MCDONALD'S,CAESAR SALAD W/ GRILLED CHICK	0.078714	3.39679
8386	CEREALS RTE,KASHI GOLEAN CRUNCH!	0.41796	3.40007
7041	LIVER SAUSAGE,LIVERWURST,PORK	0.361419	3.40072
23626	BEEF,RIB,SML END (RIBS 10-12),LN,1/8"FAT,CHOIC,CKD,BRLD	0.223947	3.40183
7243	OSCAR MAYER,WIENERS (BEEF FRANKS,FAT FREE)	0.0864745	3.40186
19010	CRISPED RICE BAR,CHOC CHIP	0.447894	3.40225
5179	TURKEY,ALL CLASSES,NECK,MEAT ONLY,RAW	0.149667	3.4039
19720	SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE,W/ K	0.293792	3.40427
16241	SILK PLUS OMEGA-3 DHA,SOYMILK	0.0498891	3.4045
23078	BEEF,CHUCK EYE STEAK,BNLESS,LN,0" FAT,CHOIC,RAW	0.177384	3.4052
17096	VEAL,LEG (TOP RND),LN&FAT,CKD,PAN-FRIED,BREADED	0.263858	3.40641
15202	MILKFISH,COOKED,DRY HEAT	0.210643	3.40646
18228	CRACKERS,SALTINES (INCL OYSTER,SODA,SOUP)	0.466741	3.40776
5338	USDA CMDTY,CHICK,CND,MEAT ONLY,W/ BROTH	0.14745	3.40801
18040	BREAD,OATMEAL,TOASTED	0.323725	3.40828
5337	USDA CMDTY,CHICK,CND,MEAT ONLY,W/ H2O	0.143016	3.41049
6366	CAMPBELL'S RED & WHITE,MINESTRONE SOUP,COND	0.078714	3.41084
13900	BEEF,RND,TOP RND,STEAK,LN & FAT,1/8" FAT,SEL,CKD,BRLD	0.222838	3.41103
35069	DUCK,SCOTER,WHITE-WINGED,MEAT (ALASKA NATIVE)	0.0931264	3.41169
6029	CAMPBELL SOUP COMPANY,HEALTHY REQUEST,CHICK W/ RICE,COND	0.0620843	3.41197
16426	TOFU,RAW,FIRM,PREP W/CA SULFATE	0.160754	3.41398
3686	BABYFOOD,CRL,MXD,W/BANANAS,PREP W/WHL MILK	0.0953437	3.41406
17121	VEAL,SHLDR,WHL (ARM&BLD),LN,CKD,RSTD	0.18847	3.41498
20116	NOODLES,JAPANESE,SOMEN,DRY	0.394679	3.4153
43109	PRETZELS,SOFT	0.374723	3.41585
20410	NOODLES,EGG,CKD,UNENR,WO/ SALT	0.152993	3.41585
6965	SOUP,PEA,LO NA,PREP W/ EQ VOLUME H2O	0.0687361	3.41593
23119	BEEF,CHK,MOCK TNDR STK,BNL,LN & FAT,0" FAT,ALL GRDS, CKD	0.243902	3.41742
13443	BEEF,TENDERLOIN,STEAK,LN,0" FAT,CHOIC,CKD,BRLD	0.228381	3.41754
18452	CAKE,SNACK CAKES,CUPCAKES,CHOC,W/FRSTNG,LOW-FAT	0.338137	3.41787
17108	VEAL,LOIN,LN,CKD,BRSD	0.250554	3.41861
17176	GAME MEAT,OPOSSUM,CKD,RSTD	0.245011	3.41917
14142	CARBONATED BEV,GRAPE SODA	0.0476718	3.41937
